SecID, Time, Quantity, Price, OrderType, OrderID
AAPL,2020-10-25-02-15-17,111,120.53,BUY,1664,
AAPL,2020-10-25-02-39-59,143,120.28,SELL,1665,
AAPL,2020-10-25-02-37-36,155,120.96,BUY,1666,
AAPL,2020-10-25-02-14-41,122,120.6,BUY,1667,
AAPL,2020-10-25-02-51-39,22,120.52,SELL,1668,
AAPL,2020-10-25-02-22-22,145,120.62,BUY,1669,
AAPL,2020-10-25-02-08-04,191,121.35,SELL,1670,
AAPL,2020-10-25-02-32-45,71,119.93,BUY,1671,
AAPL,2020-10-25-02-33-46,91,120.48,SELL,1672,
AAPL,2020-10-25-02-43-11,80,120.33,SELL,1673,
AAPL,2020-10-25-02-09-29,149,120.32,SELL,1674,
AAPL,2020-10-25-02-15-09,127,120.66,SELL,1675,
AAPL,2020-10-25-02-25-00,214,120.54,BUY,1676,
AAPL,2020-10-25-02-41-54,126,120.43,BUY,1677,
AAPL,2020-10-25-02-26-17,166,120.62,BUY,1678,
AAPL,2020-10-25-02-24-30,50,120.55,BUY,1679,
AAPL,2020-10-25-02-39-43,33,120.36,BUY,1680,
AAPL,2020-10-25-02-32-21,63,120.53,SELL,1681,
AAPL,2020-10-25-02-53-18,102,120.07,BUY,1682,
AAPL,2020-10-25-02-56-12,35,120.87,BUY,1683,
AAPL,2020-10-25-02-34-28,133,120.73,BUY,1684,
AAPL,2020-10-25-02-01-36,106,119.56,BUY,1685,
AAPL,2020-10-25-02-29-47,142,120.44,SELL,1686,
AAPL,2020-10-25-02-38-55,84,121.1,SELL,1687,
AAPL,2020-10-25-02-44-27,110,121.12,BUY,1688,
AAPL,2020-10-25-02-16-08,131,120.08,BUY,1689,
AAPL,2020-10-25-02-44-39,144,120.45,BUY,1690,
AAPL,2020-10-25-02-33-43,56,120.44,BUY,1691,
AAPL,2020-10-25-02-31-42,163,120.79,SELL,1692,
AAPL,2020-10-25-02-34-53,158,121.08,BUY,1693,
AAPL,2020-10-25-02-44-56,167,120.42,BUY,1694,
AAPL,2020-10-25-02-46-38,112,120.55,SELL,1695,
AAPL,2020-10-25-02-26-00,93,120.35,BUY,1696,
AAPL,2020-10-25-02-37-37,154,120.53,BUY,1697,
AAPL,2020-10-25-02-07-17,148,121.13,SELL,1698,
AAPL,2020-10-25-02-28-23,108,120.35,SELL,1699,
AAPL,2020-10-25-02-16-01,88,120.72,BUY,1700,
AAPL,2020-10-25-02-21-47,15,120.23,BUY,1701,
AAPL,2020-10-25-02-37-18,151,120.23,SELL,1702,
AAPL,2020-10-25-02-08-27,139,120.2,BUY,1703,
AAPL,2020-10-25-02-10-54,163,120.5,BUY,1704,
AAPL,2020-10-25-02-03-34,99,120.43,SELL,1705,
AAPL,2020-10-25-02-17-50,64,120.63,SELL,1706,
AAPL,2020-10-25-02-14-31,123,120.65,BUY,1707,
AAPL,2020-10-25-02-23-17,117,120.94,SELL,1708,
AAPL,2020-10-25-02-48-53,101,120.91,BUY,1709,
AAPL,2020-10-25-02-38-28,146,120.39,BUY,1710,
AAPL,2020-10-25-02-15-17,173,120.63,SELL,1711,
AAPL,2020-10-25-02-52-07,132,120.89,BUY,1712,
AAPL,2020-10-25-02-25-27,107,120.27,SELL,1713,
AAPL,2020-10-25-02-27-55,274,121.14,SELL,1714,
AAPL,2020-10-25-02-33-17,151,119.79,SELL,1715,
AAPL,2020-10-25-02-33-35,136,119.81,SELL,1716,
AAPL,2020-10-25-02-29-56,101,120.37,BUY,1717,
AAPL,2020-10-25-02-35-47,70,120.96,SELL,1718,
AAPL,2020-10-25-02-39-46,70,120.52,SELL,1719,
AAPL,2020-10-25-02-32-40,114,120.6,BUY,1720,
AAPL,2020-10-25-02-13-37,153,120.97,SELL,1721,
AAPL,2020-10-25-02-34-25,129,120.84,SELL,1722,
AAPL,2020-10-25-02-36-53,135,120.71,BUY,1723,
AAPL,2020-10-25-02-22-03,60,120.64,SELL,1724,
AAPL,2020-10-25-01-54-15,113,120.1,BUY,1725,
AAPL,2020-10-25-02-40-37,90,120.83,SELL,1726,
AAPL,2020-10-25-02-30-05,14,120.45,BUY,1727,
AAPL,2020-10-25-02-44-22,131,121.09,SELL,1728,
AAPL,2020-10-25-02-26-35,137,120.39,BUY,1729,
AAPL,2020-10-25-02-48-05,172,120.39,BUY,1730,
AAPL,2020-10-25-02-38-33,152,120.19,SELL,1731,
AAPL,2020-10-25-02-27-21,22,120.4,SELL,1732,
AAPL,2020-10-25-02-29-58,135,120.22,SELL,1733,
AAPL,2020-10-25-02-49-01,90,120.6,SELL,1734,
AAPL,2020-10-25-02-26-30,79,120.48,SELL,1735,
AAPL,2020-10-25-02-25-13,84,120.39,BUY,1736,
AAPL,2020-10-25-02-24-46,97,120.65,SELL,1737,
AAPL,2020-10-25-02-16-55,153,120.37,SELL,1738,
AAPL,2020-10-25-03-02-31,123,120.52,BUY,1739,
AAPL,2020-10-25-02-38-02,134,120.34,BUY,1740,
AAPL,2020-10-25-02-49-29,132,120.48,SELL,1741,
AAPL,2020-10-25-02-29-19,134,120.33,BUY,1742,
AAPL,2020-10-25-02-31-53,51,121.09,SELL,1743,
AAPL,2020-10-25-02-22-50,105,120.65,SELL,1744,
AAPL,2020-10-25-02-06-34,169,120.48,BUY,1745,
AAPL,2020-10-25-02-47-51,133,121.68,BUY,1746,
AAPL,2020-10-25-02-25-27,104,120.25,BUY,1747,
AAPL,2020-10-25-02-21-00,135,120.48,BUY,1748,
AAPL,2020-10-25-02-37-55,87,120.4,SELL,1749,
AAPL,2020-10-25-02-13-30,90,120.48,SELL,1750,
AAPL,2020-10-25-02-30-23,116,120.03,BUY,1751,
AAPL,2020-10-25-02-49-31,89,120.8,BUY,1752,
AAPL,2020-10-25-02-51-07,111,120.71,BUY,1753,
AAPL,2020-10-25-02-34-19,95,120.42,SELL,1754,
AAPL,2020-10-25-02-36-47,141,120.56,SELL,1755,
AAPL,2020-10-25-02-22-20,169,119.79,BUY,1756,
AAPL,2020-10-25-02-38-09,122,120.24,SELL,1757,
AAPL,2020-10-25-02-19-24,157,120.22,BUY,1758,
AAPL,2020-10-25-02-31-19,132,120.71,SELL,1759,
AAPL,2020-10-25-02-40-17,145,121.08,BUY,1760,
AAPL,2020-10-25-02-13-35,142,120.3,SELL,1761,
AAPL,2020-10-25-02-26-17,167,120.85,BUY,1762,
AAPL,2020-10-25-02-16-49,130,120.36,SELL,1763,
AAPL,2020-10-25-02-41-33,199,120.35,BUY,1764,
AAPL,2020-10-25-02-40-12,80,120.57,BUY,1765,
AAPL,2020-10-25-02-16-43,42,120.36,BUY,1766,
AAPL,2020-10-25-02-20-46,124,120.34,BUY,1767,
AAPL,2020-10-25-02-55-10,48,120.31,SELL,1768,
AAPL,2020-10-25-02-33-56,236,120.82,BUY,1769,
AAPL,2020-10-25-02-35-19,189,120.72,SELL,1770,
AAPL,2020-10-25-02-11-14,119,120.82,SELL,1771,
AAPL,2020-10-25-02-14-44,163,120.4,SELL,1772,
AAPL,2020-10-25-02-27-58,54,120.84,BUY,1773,
AAPL,2020-10-25-02-22-51,103,120.36,SELL,1774,
AAPL,2020-10-25-02-10-53,95,119.99,SELL,1775,
AAPL,2020-10-25-02-29-42,78,120.8,BUY,1776,
AAPL,2020-10-25-02-28-36,70,120.84,SELL,1777,
AAPL,2020-10-25-02-17-56,104,120.17,SELL,1778,
AAPL,2020-10-25-02-41-19,114,120.86,BUY,1779,
AAPL,2020-10-25-02-29-15,174,120.3,BUY,1780,
AAPL,2020-10-25-02-30-33,128,120.02,BUY,1781,
AAPL,2020-10-25-02-11-54,93,120.9,BUY,1782,
AAPL,2020-10-25-02-20-29,238,120.73,BUY,1783,
AAPL,2020-10-25-02-41-41,101,119.92,SELL,1784,
AAPL,2020-10-25-02-40-46,85,120.67,BUY,1785,
AAPL,2020-10-25-02-42-53,138,120.52,BUY,1786,
AAPL,2020-10-25-02-39-32,107,120.37,BUY,1787,
AAPL,2020-10-25-02-31-11,107,120.78,BUY,1788,
AAPL,2020-10-25-02-37-39,139,120.22,BUY,1789,
AAPL,2020-10-25-02-49-52,117,119.77,SELL,1790,
AAPL,2020-10-25-02-27-58,73,120.16,BUY,1791,
AAPL,2020-10-25-02-35-31,56,120.44,BUY,1792,
AAPL,2020-10-25-02-37-03,2,120.27,BUY,1793,
AAPL,2020-10-25-02-13-47,131,120.71,SELL,1794,
AAPL,2020-10-25-02-28-29,144,120.68,SELL,1795,
AAPL,2020-10-25-02-11-09,151,120.81,BUY,1796,
AAPL,2020-10-25-02-31-53,128,120.04,BUY,1797,
AAPL,2020-10-25-02-35-49,131,119.99,BUY,1798,
AAPL,2020-10-25-02-44-35,126,120.35,SELL,1799,
AAPL,2020-10-25-02-14-11,210,120.57,BUY,1800,
AAPL,2020-10-25-02-35-18,144,120.69,SELL,1801,
AAPL,2020-10-25-02-37-45,154,120.81,SELL,1802,
AAPL,2020-10-25-02-25-40,81,120.18,SELL,1803,
AAPL,2020-10-25-02-23-13,106,120.09,BUY,1804,
AAPL,2020-10-25-02-28-23,178,120.27,BUY,1805,
AAPL,2020-10-25-02-36-31,86,120.96,SELL,1806,
AAPL,2020-10-25-02-11-03,95,120.01,SELL,1807,
AAPL,2020-10-25-02-11-34,115,120.12,SELL,1808,
AAPL,2020-10-25-02-28-12,57,120.61,BUY,1809,
AAPL,2020-10-25-02-19-39,146,120.63,BUY,1810,
AAPL,2020-10-25-02-50-54,125,120.04,SELL,1811,
AAPL,2020-10-25-02-11-37,103,120.16,BUY,1812,
AAPL,2020-10-25-02-39-47,132,119.94,SELL,1813,
AAPL,2020-10-25-02-42-33,100,120.72,BUY,1814,
AAPL,2020-10-25-02-38-48,105,120.4,SELL,1815,
AAPL,2020-10-25-02-42-20,63,119.8,SELL,1816,
AAPL,2020-10-25-02-20-48,90,120.16,BUY,1817,
AAPL,2020-10-25-01-52-32,175,120.24,BUY,1818,
AAPL,2020-10-25-02-36-26,150,119.53,BUY,1819,
AAPL,2020-10-25-02-18-17,100,120.38,BUY,1820,
AAPL,2020-10-25-02-33-50,113,120.41,BUY,1821,
AAPL,2020-10-25-02-27-05,91,120.08,BUY,1822,
AAPL,2020-10-25-02-33-03,149,120.45,SELL,1823,
AAPL,2020-10-25-02-19-37,116,120.38,BUY,1824,
AAPL,2020-10-25-02-35-31,85,120.28,BUY,1825,
AAPL,2020-10-25-02-19-19,75,120.51,SELL,1826,
AAPL,2020-10-25-02-31-02,114,120.33,SELL,1827,
AAPL,2020-10-25-02-32-59,102,120.21,BUY,1828,
AAPL,2020-10-25-02-42-27,100,120.42,SELL,1829,
AAPL,2020-10-25-02-25-30,48,120.58,SELL,1830,
AAPL,2020-10-25-02-28-11,78,120.68,BUY,1831,
AAPL,2020-10-25-02-30-12,130,120.27,BUY,1832,
AAPL,2020-10-25-02-30-50,78,120.36,BUY,1833,
AAPL,2020-10-25-02-33-09,144,120.43,SELL,1834,
AAPL,2020-10-25-02-38-31,122,120.52,BUY,1835,
AAPL,2020-10-25-02-35-35,108,120.83,SELL,1836,
AAPL,2020-10-25-02-31-56,108,120.09,SELL,1837,
AAPL,2020-10-25-02-24-44,120,120.69,SELL,1838,
AAPL,2020-10-25-02-48-24,115,120.61,BUY,1839,
AAPL,2020-10-25-02-51-52,160,120.51,SELL,1840,
AAPL,2020-10-25-02-42-39,122,120.64,BUY,1841,
AAPL,2020-10-25-02-40-17,108,119.69,SELL,1842,
AAPL,2020-10-25-02-41-39,186,120.09,BUY,1843,
AAPL,2020-10-25-02-27-42,115,120.27,SELL,1844,
AAPL,2020-10-25-02-19-23,142,119.92,SELL,1845,
AAPL,2020-10-25-02-45-04,110,120.96,SELL,1846,
AAPL,2020-10-25-02-31-46,59,121.44,BUY,1847,
AAPL,2020-10-25-02-24-36,149,120.93,SELL,1848,
AAPL,2020-10-25-02-43-05,128,120.55,SELL,1849,
AAPL,2020-10-25-02-28-58,201,120.58,SELL,1850,
AAPL,2020-10-25-02-31-52,130,120.64,SELL,1851,
AAPL,2020-10-25-02-38-02,107,120.4,SELL,1852,
AAPL,2020-10-25-02-17-21,218,120.54,SELL,1853,
AAPL,2020-10-25-02-21-31,153,120.57,BUY,1854,
AAPL,2020-10-25-02-23-27,179,120.31,SELL,1855,
AAPL,2020-10-25-02-49-21,116,120.23,SELL,1856,
AAPL,2020-10-25-02-46-07,147,120.26,SELL,1857,
AAPL,2020-10-25-02-05-57,102,120.04,BUY,1858,
AAPL,2020-10-25-02-31-49,138,120.53,BUY,1859,
AAPL,2020-10-25-02-28-27,114,120.59,SELL,1860,
AAPL,2020-10-25-02-40-19,125,119.93,BUY,1861,
AAPL,2020-10-25-02-11-36,129,120.93,SELL,1862,
AAPL,2020-10-25-02-34-24,110,119.82,SELL,1863,
AAPL,2020-10-25-02-26-28,104,120.24,BUY,1864,
AAPL,2020-10-25-02-33-52,55,120.73,BUY,1865,
AAPL,2020-10-25-02-22-04,94,120.68,SELL,1866,
AAPL,2020-10-25-02-17-11,132,121.09,BUY,1867,
AAPL,2020-10-25-02-25-01,71,120.53,SELL,1868,
AAPL,2020-10-25-02-45-24,119,120.41,BUY,1869,
AAPL,2020-10-25-02-34-48,169,120.55,SELL,1870,
AAPL,2020-10-25-02-48-18,103,120.29,BUY,1871,
AAPL,2020-10-25-02-16-43,115,120.47,SELL,1872,
AAPL,2020-10-25-02-16-31,85,119.64,BUY,1873,
AAPL,2020-10-25-02-41-22,110,120.64,BUY,1874,
AAPL,2020-10-25-02-21-20,97,121.03,SELL,1875,
AAPL,2020-10-25-02-31-27,98,120.24,SELL,1876,
AAPL,2020-10-25-02-29-08,72,120.48,BUY,1877,
AAPL,2020-10-25-02-37-16,191,120.65,SELL,1878,
AAPL,2020-10-25-02-25-06,115,120.23,BUY,1879,
AAPL,2020-10-25-02-46-58,97,120.53,SELL,1880,
AAPL,2020-10-25-02-42-13,141,120.72,BUY,1881,
AAPL,2020-10-25-02-23-27,60,120.45,SELL,1882,
AAPL,2020-10-25-02-36-47,162,120.6,SELL,1883,
AAPL,2020-10-25-02-34-44,79,121.01,SELL,1884,
AAPL,2020-10-25-02-11-26,180,120.46,SELL,1885,
AAPL,2020-10-25-02-47-45,124,120.7,SELL,1886,
AAPL,2020-10-25-02-15-14,56,121.06,BUY,1887,
AAPL,2020-10-25-02-38-43,71,120.51,SELL,1888,
AAPL,2020-10-25-02-11-28,162,120.46,SELL,1889,
AAPL,2020-10-25-02-16-24,105,119.98,SELL,1890,
AAPL,2020-10-25-02-40-47,134,120.32,BUY,1891,
AAPL,2020-10-25-02-07-17,74,120.43,BUY,1892,
AAPL,2020-10-25-02-25-06,154,120.36,BUY,1893,
AAPL,2020-10-25-02-24-14,195,120.13,BUY,1894,
AAPL,2020-10-25-02-23-47,92,120.83,BUY,1895,
AAPL,2020-10-25-02-41-53,194,121.03,SELL,1896,
AAPL,2020-10-25-02-21-46,163,120.61,BUY,1897,
AAPL,2020-10-25-02-58-23,115,119.87,BUY,1898,
AAPL,2020-10-25-02-12-55,163,120.95,BUY,1899,
AAPL,2020-10-25-02-37-25,50,120.27,BUY,1900,
AAPL,2020-10-25-02-37-07,91,120.72,BUY,1901,
AAPL,2020-10-25-02-36-10,116,120.99,BUY,1902,
AAPL,2020-10-25-02-51-07,136,120.11,SELL,1903,
AAPL,2020-10-25-02-51-07,97,120.54,BUY,1904,
AAPL,2020-10-25-02-41-30,174,120.14,BUY,1905,
AAPL,2020-10-25-02-35-35,165,120.06,BUY,1906,
AAPL,2020-10-25-02-37-49,107,120.81,BUY,1907,
AAPL,2020-10-25-02-46-36,175,120.21,SELL,1908,
AAPL,2020-10-25-02-40-14,26,120.85,BUY,1909,
AAPL,2020-10-25-02-14-00,140,120.15,BUY,1910,
AAPL,2020-10-25-02-52-21,62,120.57,SELL,1911,
AAPL,2020-10-25-02-04-53,141,120.9,SELL,1912,
AAPL,2020-10-25-02-15-43,77,120.58,SELL,1913,
AAPL,2020-10-25-02-22-14,108,120.5,SELL,1914,
AAPL,2020-10-25-02-32-47,120,119.71,BUY,1915,
AAPL,2020-10-25-02-37-11,141,120.6,BUY,1916,
AAPL,2020-10-25-02-30-15,136,120.71,SELL,1917,
AAPL,2020-10-25-02-59-48,246,120.81,SELL,1918,
AAPL,2020-10-25-02-31-05,112,120.14,BUY,1919,
AAPL,2020-10-25-02-21-14,98,120.13,SELL,1920,
AAPL,2020-10-25-02-23-28,102,120.54,BUY,1921,
AAPL,2020-10-25-02-12-42,119,120.57,BUY,1922,
AAPL,2020-10-25-02-41-47,75,120.95,SELL,1923,
AAPL,2020-10-25-02-36-17,129,121.2,BUY,1924,
AAPL,2020-10-25-02-18-12,62,120.47,SELL,1925,
AAPL,2020-10-25-02-32-15,64,120.74,SELL,1926,
AAPL,2020-10-25-02-34-59,124,120.53,BUY,1927,
AAPL,2020-10-25-02-41-10,50,120.33,SELL,1928,
AAPL,2020-10-25-02-26-51,102,120.39,BUY,1929,
AAPL,2020-10-25-02-32-25,117,120.64,SELL,1930,
AAPL,2020-10-25-02-21-54,161,120.79,SELL,1931,
AAPL,2020-10-25-02-19-35,101,120.23,SELL,1932,
AAPL,2020-10-25-02-22-30,99,120.4,BUY,1933,
AAPL,2020-10-25-02-32-29,160,120.24,BUY,1934,
AAPL,2020-10-25-02-35-02,53,120.12,BUY,1935,
AAPL,2020-10-25-02-29-01,55,120.62,SELL,1936,
AAPL,2020-10-25-02-24-23,180,120.22,BUY,1937,
AAPL,2020-10-25-02-23-05,108,120.8,BUY,1938,
AAPL,2020-10-25-02-52-36,41,120.26,BUY,1939,
AAPL,2020-10-25-02-30-35,135,120.61,SELL,1940,
AAPL,2020-10-25-02-25-03,134,120.26,BUY,1941,
AAPL,2020-10-25-02-26-45,117,120.71,SELL,1942,
AAPL,2020-10-25-02-38-23,121,120.24,SELL,1943,
AAPL,2020-10-25-02-28-47,116,120.41,BUY,1944,
AAPL,2020-10-25-02-44-21,172,120.73,BUY,1945,
AAPL,2020-10-25-02-17-20,125,120.55,SELL,1946,
AAPL,2020-10-25-02-32-34,96,120.37,BUY,1947,
AAPL,2020-10-25-02-24-43,177,120.57,SELL,1948,
AAPL,2020-10-25-02-28-20,37,120.52,BUY,1949,
AAPL,2020-10-25-02-42-53,55,121.11,BUY,1950,
AAPL,2020-10-25-02-51-44,122,120.46,BUY,1951,
AAPL,2020-10-25-02-34-18,120,120.55,SELL,1952,
AAPL,2020-10-25-02-19-09,108,120.84,SELL,1953,
AAPL,2020-10-25-02-46-45,141,120.48,BUY,1954,
AAPL,2020-10-25-02-29-36,114,120.25,BUY,1955,
AAPL,2020-10-25-02-53-31,145,120.48,BUY,1956,
AAPL,2020-10-25-02-11-49,127,120.49,BUY,1957,
AAPL,2020-10-25-02-25-15,29,121.41,BUY,1958,
AAPL,2020-10-25-02-16-10,149,120.55,BUY,1959,
AAPL,2020-10-25-02-25-31,68,120.24,SELL,1960,
AAPL,2020-10-25-02-25-07,86,120.73,BUY,1961,
AAPL,2020-10-25-02-29-11,124,120.73,BUY,1962,
AAPL,2020-10-25-02-37-30,158,120.12,SELL,1963,
AAPL,2020-10-25-02-31-29,164,120.74,BUY,1964,
AAPL,2020-10-25-02-27-55,173,121.1,BUY,1965,
AAPL,2020-10-25-02-23-14,29,120.32,SELL,1966,
AAPL,2020-10-25-02-39-55,134,120.33,SELL,1967,
AAPL,2020-10-25-02-17-52,131,120.78,SELL,1968,
AAPL,2020-10-25-02-24-47,149,120.14,SELL,1969,
AAPL,2020-10-25-02-24-16,162,120.37,BUY,1970,
AAPL,2020-10-25-02-35-25,158,121,SELL,1971,
AAPL,2020-10-25-02-13-03,206,120.76,SELL,1972,
AAPL,2020-10-25-02-43-06,137,120.92,BUY,1973,
AAPL,2020-10-25-02-39-03,126,120.43,BUY,1974,
AAPL,2020-10-25-02-40-41,127,120.16,SELL,1975,
AAPL,2020-10-25-02-32-58,150,120.34,SELL,1976,
AAPL,2020-10-25-02-31-09,129,120.31,BUY,1977,
AAPL,2020-10-25-02-27-37,129,120.54,BUY,1978,
AAPL,2020-10-25-02-14-30,45,120.83,BUY,1979,
AAPL,2020-10-25-02-38-35,176,120.46,SELL,1980,
AAPL,2020-10-25-02-33-57,142,120.46,BUY,1981,
AAPL,2020-10-25-02-38-35,139,120.4,BUY,1982,
AAPL,2020-10-25-02-17-53,64,120.64,BUY,1983,
AAPL,2020-10-25-02-18-34,152,120.62,BUY,1984,
AAPL,2020-10-25-02-26-02,139,120.44,BUY,1985,
AAPL,2020-10-25-02-10-38,91,120.63,BUY,1986,
AAPL,2020-10-25-02-25-54,140,120.32,BUY,1987,
AAPL,2020-10-25-02-16-47,129,120.54,BUY,1988,
AAPL,2020-10-25-02-28-31,104,120.32,SELL,1989,
AAPL,2020-10-25-02-34-23,120,121.1,BUY,1990,
AAPL,2020-10-25-02-29-06,64,120.86,BUY,1991,
AAPL,2020-10-25-02-11-31,101,120.3,SELL,1992,
AAPL,2020-10-25-02-18-55,123,120.39,SELL,1993,
AAPL,2020-10-25-02-28-30,219,121.18,BUY,1994,
AAPL,2020-10-25-02-13-23,102,120.5,BUY,1995,
AAPL,2020-10-25-02-39-04,164,120.77,BUY,1996,
AAPL,2020-10-25-02-25-44,104,120.82,BUY,1997,
AAPL,2020-10-25-02-29-25,107,120.77,SELL,1998,
AAPL,2020-10-25-02-26-06,30,120.33,BUY,1999,
AAPL,2020-10-25-02-40-31,128,120.65,SELL,2000,
AAPL,2020-10-25-02-16-43,187,120.02,SELL,2001,
AAPL,2020-10-25-02-32-31,121,120.68,SELL,2002,
AAPL,2020-10-25-02-32-52,142,120.28,SELL,2003,
AAPL,2020-10-25-02-46-11,112,120.36,BUY,2004,
AAPL,2020-10-25-02-18-04,126,120.58,BUY,2005,
AAPL,2020-10-25-02-09-10,124,120.24,SELL,2006,
AAPL,2020-10-25-02-21-33,96,119.97,SELL,2007,
AAPL,2020-10-25-02-02-42,132,120.31,SELL,2008,
AAPL,2020-10-25-02-31-27,129,120.74,BUY,2009,
AAPL,2020-10-25-02-39-31,155,120.8,SELL,2010,
AAPL,2020-10-25-02-27-59,133,120.46,SELL,2011,
AAPL,2020-10-25-02-29-51,175,120.6,BUY,2012,
AAPL,2020-10-25-02-54-21,115,120.6,BUY,2013,
AAPL,2020-10-25-02-49-33,110,120.61,SELL,2014,
AAPL,2020-10-25-02-36-20,43,120.05,SELL,2015,
AAPL,2020-10-25-02-29-51,55,120.54,BUY,2016,
AAPL,2020-10-25-02-21-41,177,120.05,SELL,2017,
AAPL,2020-10-25-02-50-51,92,119.74,BUY,2018,
AAPL,2020-10-25-02-37-12,190,120.74,BUY,2019,
AAPL,2020-10-25-02-25-10,115,120.45,SELL,2020,
AAPL,2020-10-25-02-17-23,149,120.43,SELL,2021,
AAPL,2020-10-25-02-27-23,84,119.88,SELL,2022,
AAPL,2020-10-25-02-30-35,126,121.16,BUY,2023,
AAPL,2020-10-25-02-34-48,109,120.31,BUY,2024,
AAPL,2020-10-25-02-20-10,97,120.51,BUY,2025,
AAPL,2020-10-25-02-33-19,170,120.88,SELL,2026,
AAPL,2020-10-25-02-41-57,174,120.29,SELL,2027,
AAPL,2020-10-25-02-21-13,157,120.75,BUY,2028,
AAPL,2020-10-25-02-22-52,118,120.13,SELL,2029,
AAPL,2020-10-25-02-17-06,131,121.12,BUY,2030,
AAPL,2020-10-25-02-55-01,134,120.99,BUY,2031,
AAPL,2020-10-25-02-37-08,48,120.36,BUY,2032,
AAPL,2020-10-25-02-47-49,44,120.21,BUY,2033,
AAPL,2020-10-25-02-30-23,164,120.23,SELL,2034,
AAPL,2020-10-25-02-39-33,133,120.84,SELL,2035,
AAPL,2020-10-25-02-21-36,116,120.9,SELL,2036,
AAPL,2020-10-25-02-20-19,114,120.74,BUY,2037,
AAPL,2020-10-25-02-47-51,134,119.76,SELL,2038,
AAPL,2020-10-25-02-20-42,99,120.11,SELL,2039,
AAPL,2020-10-25-02-48-10,136,120.43,SELL,2040,
AAPL,2020-10-25-02-13-40,157,120.44,BUY,2041,
AAPL,2020-10-25-02-22-40,128,120.41,BUY,2042,
AAPL,2020-10-25-02-25-27,112,120.12,SELL,2043,
AAPL,2020-10-25-02-21-33,156,120.33,BUY,2044,
AAPL,2020-10-25-02-40-36,63,120.53,SELL,2045,
AAPL,2020-10-25-02-36-55,216,121.12,SELL,2046,
AAPL,2020-10-25-02-31-07,138,120.75,SELL,2047,
AAPL,2020-10-25-02-15-53,121,120.67,BUY,2048,
AAPL,2020-10-25-02-12-14,94,120.79,SELL,2049,
AAPL,2020-10-25-02-25-35,140,120.51,BUY,2050,
AAPL,2020-10-25-02-24-04,108,120.48,BUY,2051,
AAPL,2020-10-25-02-23-51,53,120.36,SELL,2052,
AAPL,2020-10-25-02-28-58,120,120.46,SELL,2053,
AAPL,2020-10-25-02-26-40,114,120.15,BUY,2054,
AAPL,2020-10-25-02-29-36,65,120.02,BUY,2055,
AAPL,2020-10-25-02-22-08,104,120.13,BUY,2056,
AAPL,2020-10-25-02-30-34,99,120.38,BUY,2057,
AAPL,2020-10-25-02-27-56,84,120.3,SELL,2058,
AAPL,2020-10-25-02-26-46,169,120.4,BUY,2059,
AAPL,2020-10-25-02-13-37,108,120.88,SELL,2060,
AAPL,2020-10-25-02-10-26,129,120.84,BUY,2061,
AAPL,2020-10-25-01-58-40,143,119.99,SELL,2062,
AAPL,2020-10-25-02-35-42,108,120.4,BUY,2063,
AAPL,2020-10-25-02-14-14,110,120.33,BUY,2064,
AAPL,2020-10-25-02-29-38,140,120.3,BUY,2065,
AAPL,2020-10-25-02-31-37,110,120.54,BUY,2066,
AAPL,2020-10-25-02-23-58,102,120.52,SELL,2067,
AAPL,2020-10-25-02-52-02,68,120.27,BUY,2068,
AAPL,2020-10-25-02-48-20,145,120.45,SELL,2069,
AAPL,2020-10-25-02-20-16,114,120.32,BUY,2070,
AAPL,2020-10-25-02-07-42,130,120.83,BUY,2071,
AAPL,2020-10-25-01-59-47,41,120.64,SELL,2072,
AAPL,2020-10-25-02-30-14,118,120.13,SELL,2073,
AAPL,2020-10-25-02-08-14,110,120.78,SELL,2074,
AAPL,2020-10-25-02-39-32,148,120.97,BUY,2075,
AAPL,2020-10-25-02-57-02,118,120.58,BUY,2076,
AAPL,2020-10-25-02-15-15,74,121.1,SELL,2077,
AAPL,2020-10-25-02-19-27,103,120.58,SELL,2078,
AAPL,2020-10-25-02-27-58,148,120.79,BUY,2079,
AAPL,2020-10-25-02-24-00,137,120.77,SELL,2080,
AAPL,2020-10-25-02-24-20,111,120.66,SELL,2081,
AAPL,2020-10-25-02-31-57,101,120.51,BUY,2082,
AAPL,2020-10-25-02-31-32,161,120.51,BUY,2083,
AAPL,2020-10-25-02-38-21,92,120.61,BUY,2084,
AAPL,2020-10-25-02-28-23,99,120.2,SELL,2085,
AAPL,2020-10-25-02-30-31,87,120.61,SELL,2086,
AAPL,2020-10-25-02-38-32,74,120.56,SELL,2087,
AAPL,2020-10-25-02-38-18,183,120.13,BUY,2088,
AAPL,2020-10-25-02-32-44,116,119.75,BUY,2089,
AAPL,2020-10-25-02-37-03,60,120.85,BUY,2090,
AAPL,2020-10-25-02-10-46,118,120.49,SELL,2091,
AAPL,2020-10-25-02-43-30,47,120.85,BUY,2092,
AAPL,2020-10-25-02-28-37,73,120.3,BUY,2093,
AAPL,2020-10-25-02-22-58,112,119.84,BUY,2094,
AAPL,2020-10-25-02-13-35,135,120.32,BUY,2095,
AAPL,2020-10-25-02-38-52,167,120.24,BUY,2096,
AAPL,2020-10-25-02-39-28,146,120.28,BUY,2097,
AAPL,2020-10-25-02-34-54,207,120.76,BUY,2098,
AAPL,2020-10-25-02-23-33,63,120.81,SELL,2099,
